id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento
C13836,Edwin David Castrillón,18,Masculino,Lima,Ate,2023-07-22,App,Premium
C13837,Lilian Consuelo Alvarado Díaz,35,Femenino,Trujillo,Victor Larco,2024-11-03,Tienda,Regular
C13838,Luis Ever Jaramillo,40,Masculino,Trujillo,El Porvenir,2023-06-07,App,Regular
C13839,Alberto Franco Gómez,44,Masculino,Lima,San Isidro,2023-11-16,Tienda,Ocasional
C13840,Raúl Eduardo Mosquera,60,Masculino,Cusco,Santiago,2023-10-08,Web,Nuevo
C13841,Cristhian Camilo Ramos,31,Masculino,Trujillo,El Porvenir,2025-06-18,Web,Ocasional
C13842,Juan Pérez,50,Masculino,Arequipa,Paucarpata,2022-12-06,Tienda,Premium
C13843,Camila Mónica Muñoz Ruiz,39,Femenino,Cusco,Santiago,2024-04-07,Tienda,Regular
C13844,Ana María Quintero,43,Femenino,Lima,Surco,2023-03-29,App,Regular
C13845,Sebastián Barrios,34,Masculino,Arequipa,Yanahuara,2024-08-17,App,Nuevo
C13846,Nancy López Barragán,21,Femenino,Lima,Surco,2022-10-06,Tienda,Premium
C13847,Guillermo David Hernández Pineda,31,Masculino,Cusco,San Sebastian,2022-07-01,App,Ocasional
C13848,Esteban Rodríguez Leal,72,Masculino,Lima,San Juan de Lurigancho,2025-08-25,Web,Ocasional
C13849,Ana Yaneth Torres,32,Femenino,Lima,Ate,2024-03-30,Tienda,Ocasional
C13850,Alba Jenny Rodríguez Gaviria,58,Femenino,Cusco,Santiago,2025-01-13,App,Regular
C13851,Andrés Juan Vargas Vélez,45,Masculino,Lima,Comas,2024-02-06,Tienda,Ocasional
C13852,María Mercedes Pinto,18,Femenino,Lima,San Juan de Lurigancho,2023-05-12,App,Premium
C13853,Jesús Ángel Bautista,45,Masculino,Cusco,Santiago,2023-03-24,Tienda,Premium
C13854,Isaac Díaz Ruiz,27,Masculino,Arequipa,Cayma,2025-07-04,Tienda,Regular
C13855,José David Martínez Restrepo,28,Masculino,Cusco,Santiago,2024-12-02,App,Nuevo
C13856,Carlos Pérez,50,Masculino,Lima,San Borja,2025-11-08,Tienda,Regular
C13857,Gerardo Arias,38,Masculino,Lima,Miraflores,2023-08-14,Tienda,Regular
C13858,Eliana Claudia Martínez,29,Femenino,Cusco,San Jeronimo,2022-06-27,Tienda,Ocasional
C13859,Nancy Ortiz García,27,Femenino,Lima,La Molina,2024-09-05,Tienda,Regular
C13860,Luisa Pinto,51,Femenino,Lima,Ate,2024-09-28,App,Regular
C13861,Víctor Eduardo Pérez García,29,Masculino,Lima,Ate,2022-12-09,Web,Ocasional
C13862,Jairo Rivera Sánchez,33,Masculino,Trujillo,La Esperanza,2025-06-14,Web,Premium
C13863,Luz Cárdenas,60,Femenino,Lima,San Isidro,2024-12-12,Tienda,Nuevo
C13864,Nidia Vanegas,40,Femenino,Trujillo,Huanchaco,2022-10-13,Web,Nuevo
C13865,Antonio Luna,33,Masculino,Piura,Castilla,2023-06-25,Web,Nuevo
C13866,Angie Liliana Franco,35,Femenino,Lima,Surco,2023-04-04,Tienda,Premium
C13867,Ricardo David Mercado González,21,Masculino,Lima,San Isidro,2025-07-03,Tienda,Ocasional
C13868,Estiven Sarmiento Martínez,40,Masculino,Arequipa,Cercado,2024-08-12,Web,Regular
C13869,Antonio Murillo Ramírez,33,Masculino,Lima,La Molina,2023-09-09,Tienda,Regular
C13870,Johanna María García Gómez,40,Femenino,Lima,Los Olivos,2023-07-03,Tienda,Nuevo
C13871,Socorro Gladys Díaz,22,Femenino,Lima,Los Olivos,2022-07-27,Web,Regular
C13872,Alexander Silva,42,Masculino,Lima,Villa El Salvador,2025-05-09,Web,Nuevo
C13873,María Correa Rojas,18,Femenino,Lima,San Juan de Lurigancho,2022-06-22,App,Nuevo
C13874,Luz Sara González,26,Femenino,Lima,Miraflores,2023-12-03,Web,Premium
C13875,Angie Nancy Ruiz Hernández,51,Femenino,Piura,Castilla,2025-10-11,Web,Ocasional
C13876,Andrea Amanda Angarita Villegas,28,Femenino,Arequipa,Cerro Colorado,2022-02-18,Web,Regular
C13877,Rosario Herrera Luna,48,Femenino,Cusco,Cusco Cercado,2022-11-25,Tienda,Regular
C13878,Edgar Galvis González,24,Masculino,Lima,Miraflores,2024-09-25,Tienda,Regular
C13879,Paola María Yepes Buitrago,18,Femenino,Arequipa,Cerro Colorado,2022-07-10,Tienda,Regular
C13880,Sandra Chávez,26,Femenino,Arequipa,Cayma,2022-05-26,App,Regular
C13881,Clemencia Martha Rodríguez Mejía,32,Femenino,Cusco,San Sebastian,2022-02-13,Tienda,Regular
C13882,Óscar Gerson Rodríguez,36,Masculino,Piura,Catacaos,2022-02-23,Tienda,Regular
C13883,Marcela Teresa Caicedo,32,Femenino,Lima,Villa El Salvador,2023-09-04,Web,Regular
C13884,Doris Marisol Buitrago,41,Femenino,Piura,Castilla,2025-05-21,Web,Regular
C13885,Carlos Dario Polo Pérez,38,Masculino,Trujillo,Huanchaco,2022-12-30,Tienda,Regular
C13886,Andrés Edwin Ramírez,20,Masculino,Piura,Catacaos,2024-09-18,Web,Ocasional
C13887,Jorge Gerson Obando,53,Masculino,Lima,Miraflores,2022-02-07,Tienda,Premium
C13888,Julio Eduardo Pérez,55,Masculino,Lima,Surco,2025-06-30,Tienda,Regular
C13889,Gustavo Correa,43,Masculino,Lima,Surco,2024-06-26,Web,Nuevo
C13890,Felipe Ortiz Forero,27,Masculino,Lima,Villa El Salvador,2025-01-07,App,Nuevo
C13891,Zulma Rodríguez,36,Femenino,Cusco,Wanchaq,2024-12-10,Tienda,Nuevo
C13892,William Fajardo Jaimes,29,Masculino,Trujillo,Trujillo Cercado,2022-12-06,App,Regular
C13893,John Domínguez Cifuentes,29,Masculino,Lima,Surco,2024-08-27,Web,Regular
C13894,Junior Martínez Córdoba,49,Masculino,Trujillo,Victor Larco,2023-06-04,App,Nuevo
C13895,Juan Reinaldo Burbano,34,Masculino,Piura,Castilla,2022-08-19,Web,Ocasional
C13896,Alix María Zapata Murcia,39,Femenino,Lima,Comas,2024-06-24,Tienda,Ocasional
C13897,Lidia Moreno,47,Femenino,Lima,Miraflores,2023-12-06,Tienda,Regular
C13898,Carolina Ochoa,34,Femenino,Lima,Comas,2025-04-08,Tienda,Premium
C13899,Eliecer Daniel Maldonado Vega,42,Masculino,Cusco,San Jeronimo,2022-09-19,App,Regular
C13900,David Luis Cifuentes Mejía,52,Masculino,Trujillo,Huanchaco,2023-04-27,Tienda,Ocasional
C13901,Smith Reinaldo López Pérez,38,Masculino,Lima,San Isidro,2022-12-29,Tienda,Nuevo
C13902,Jazmín Stella Vergara,49,Femenino,Cusco,Santiago,2024-10-11,Tienda,Ocasional
C13903,Paola Ximena Miranda,47,Femenino,Lima,Villa El Salvador,2025-06-08,Tienda,Premium
C13904,José Edwin Villa,63,Masculino,Arequipa,Yanahuara,2025-03-28,App,Ocasional
C13905,Omar Arroyo,31,Masculino,Lima,Comas,2024-10-05,Tienda,Premium
C13906,Jair Héctor Vásquez Cuéllar,38,Masculino,Cusco,San Jeronimo,2025-03-17,Web,Ocasional
C13907,Daniel Wilson Ávila,18,Masculino,Lima,San Juan de Lurigancho,2023-12-29,Web,Regular
C13908,Mercedes Muñoz,36,Femenino,Lima,Comas,2025-09-11,Tienda,Premium
C13909,Manuel Juan Angulo Barreto,50,Masculino,Lima,Ate,2022-08-23,Tienda,Nuevo
C13910,Marcela Padilla,43,Femenino,Lima,Comas,2025-04-18,Tienda,Regular
C13911,Adriana Mercedes López,43,Femenino,Arequipa,Yanahuara,2023-12-11,Tienda,Regular
C13912,Ana Romero,45,Femenino,Lima,La Molina,2024-10-26,Tienda,Nuevo
C13913,María Inés Benavides Sierra,44,Femenino,Arequipa,Yanahuara,2023-03-01,Tienda,Nuevo
C13914,Leticia Yaneth Blanco Ruiz,55,Femenino,Cusco,Cusco Cercado,2022-05-24,App,Regular
C13915,Steven Jhon Pérez,26,Masculino,Trujillo,Trujillo Cercado,2025-03-16,Tienda,Regular
C13916,Omar Antonio Romero Sánchez,44,Masculino,Lima,Villa El Salvador,2025-02-26,App,Premium
C13917,José Vergara Solano,44,Masculino,Lima,Comas,2022-03-12,Web,Regular
C13918,Alexis Cardona Cortés,29,Masculino,Piura,Catacaos,2024-12-14,Tienda,Nuevo
C13919,Angélica Mosquera Castro,46,Femenino,Lima,La Molina,2022-09-07,Tienda,Regular
C13920,Víctor Giovanny Herrera,25,Masculino,Piura,Catacaos,2024-08-14,Web,Ocasional
C13921,Benjamín Duque,22,Masculino,Cusco,San Sebastian,2022-06-24,Tienda,Regular
C13922,Luz Flórez Osorio,18,Femenino,Trujillo,Victor Larco,2024-01-07,Tienda,Regular
C13923,William Guerrero,32,Masculino,Lima,Ate,2022-03-05,Tienda,Ocasional
C13924,Hugo Jesús Acosta Velásquez,41,Masculino,Piura,Veintiseis de Octubre,2024-12-10,Tienda,Regular
C13925,Amanda Rico,48,Femenino,Lima,Ate,2025-07-24,Tienda,Premium
C13926,Angélica González Hernández,24,Femenino,Lima,San Borja,2025-02-22,App,Regular
C13927,Paulo Carvajal,58,Masculino,Trujillo,Victor Larco,2022-03-19,Tienda,Ocasional
C13928,Elena Sánchez,20,Femenino,Lima,San Borja,2025-09-02,Tienda,Nuevo
C13929,Nubia Romero Espinosa,72,Femenino,Arequipa,Paucarpata,2024-07-05,Tienda,Ocasional
C13930,Elena Antonia Molina Ayala,35,Femenino,Lima,La Molina,2023-05-01,Web,Nuevo
C13931,Amparo María Ramírez,18,Femenino,Lima,San Isidro,2023-09-25,Tienda,Regular
C13932,Vanessa Janeth Herrera Cabrera,49,Femenino,Lima,San Borja,2025-09-25,Tienda,Nuevo
C13933,Mariela Hernández Ortega,24,Femenino,Lima,Villa El Salvador,2024-05-11,Web,Nuevo
C13934,Stiven Rodríguez Ortiz,65,Masculino,Arequipa,Cercado,2024-11-26,Tienda,Regular
C13935,Alba Judith Becerra Zuluaga,34,Femenino,Cusco,San Sebastian,2025-10-30,App,Regular
C13936,Isaac Agudelo,26,Masculino,Lima,Los Olivos,2024-03-15,App,Ocasional
C13937,Isidro Manuel González Leal,18,Masculino,Trujillo,Victor Larco,2022-02-01,App,Ocasional
C13938,Camilo Cruz,44,Masculino,Piura,Piura Cercado,2024-07-23,Web,Nuevo
C13939,Milena González Parra,37,Femenino,Lima,San Borja,2024-03-31,App,Ocasional
C13940,José Padilla Franco,18,Masculino,Piura,Piura Cercado,2022-09-06,App,Regular
C13941,Cindy María Herrera,43,Femenino,Lima,Miraflores,2025-05-23,Tienda,Regular
C13942,Héctor Meza,18,Masculino,Arequipa,Cayma,2022-12-17,Tienda,Regular
C13943,Gloria Flórez Espinosa,30,Femenino,Lima,Villa El Salvador,2023-08-07,Tienda,Regular
C13944,María Emma Martínez Pineda,34,Femenino,Lima,San Juan de Lurigancho,2022-12-22,Tienda,Regular
C13945,Carlos Eduardo Parra,43,Masculino,Arequipa,Cercado,2022-01-25,Tienda,Regular
C13946,Alejandro Díaz Vega,43,Masculino,Trujillo,Trujillo Cercado,2024-06-13,Tienda,Regular
C13947,Fernando Soto,51,Masculino,Lima,San Juan de Lurigancho,2024-09-26,Tienda,Premium
C13948,Beatriz Miriam Pinto,45,Femenino,Arequipa,Yanahuara,2022-08-19,Tienda,Nuevo
C13949,Carmen Gladys Fonseca Cantillo,64,Femenino,Cusco,Cusco Cercado,2023-07-05,App,Ocasional
C13950,Víctor Torres,33,Masculino,Arequipa,Paucarpata,2025-05-01,Tienda,Regular
C13951,Iris Arrieta,35,Femenino,Arequipa,Cayma,2025-06-25,Tienda,Regular
C13952,Gladys María Correa Parra,44,Femenino,Cusco,Cusco Cercado,2022-10-10,Tienda,Premium
C13953,Julián Buitrago Henao,42,Masculino,Lima,Ate,2025-05-09,App,Regular
C13954,Manuel Ignacio Mosquera,52,Masculino,Arequipa,Paucarpata,2024-11-03,Web,Regular
C13955,Helena Restrepo,45,Femenino,Cusco,San Sebastian,2022-05-07,App,Nuevo
C13956,Reinaldo Miguel López Martínez,43,Masculino,Lima,San Borja,2025-05-23,Tienda,Nuevo
C13957,Andrés Figueroa Guevara,38,Masculino,Arequipa,Cercado,2024-03-04,App,Nuevo
C13958,Alberto Ortiz Triana,30,Masculino,Arequipa,Paucarpata,2025-02-04,App,Regular
C13959,Daniela Benavides,41,Femenino,Arequipa,Cercado,2023-11-24,App,Regular
C13960,Jenny Dolores Torres Rueda,58,Femenino,Lima,Villa El Salvador,2023-09-07,Tienda,Regular
C13961,Karina Hoyos,33,Femenino,Cusco,Wanchaq,2025-03-22,App,Ocasional
C13962,Esperanza Rodríguez,51,Femenino,Piura,Castilla,2023-09-09,Tienda,Nuevo
C13963,María Martínez Jaimes,51,Femenino,Lima,Ate,2023-09-16,Tienda,Regular
C13964,Marcela Guzmán Forero,18,Femenino,Piura,Veintiseis de Octubre,2022-10-25,App,Ocasional
C13965,James Rosero Reyes,37,Masculino,Cusco,Cusco Cercado,2024-12-16,Tienda,Premium
C13966,Tulia Luz Gómez,23,Femenino,Lima,Miraflores,2024-12-22,Tienda,Ocasional
C13967,Andrea Elena Martínez,59,Femenino,Trujillo,Victor Larco,2025-08-07,App,Premium
C13968,Jairo Pabón,54,Masculino,Lima,Miraflores,2023-02-03,App,Nuevo
C13969,Arturo Omar Tovar Loaiza,64,Masculino,Trujillo,Huanchaco,2024-01-02,Tienda,Nuevo
C13970,Esperanza Cardona,48,Femenino,Lima,Miraflores,2024-07-27,Tienda,Regular
C13971,Juan José Guzmán Martínez,50,Masculino,Piura,Catacaos,2023-07-29,Tienda,Regular
C13972,Jorge Ramírez Gutiérrez,49,Masculino,Arequipa,Cayma,2025-03-19,Tienda,Nuevo
C13973,Javier Fernández Rojas,27,Masculino,Lima,Ate,2025-08-30,Tienda,Regular
C13974,Andrea Castro,35,Femenino,Cusco,San Jeronimo,2024-07-24,Web,Regular
C13975,José David Pacheco,42,Masculino,Lima,Villa El Salvador,2022-12-15,Tienda,Regular
C13976,Jairo Paz Córdoba,33,Masculino,Lima,San Juan de Lurigancho,2022-08-21,Tienda,Nuevo
C13977,Erika Quintero,18,Femenino,Trujillo,Victor Larco,2024-05-26,Web,Regular
C13978,Cecilia Sonia Moreno Fuentes,40,Femenino,Lima,Comas,2023-08-22,Web,Ocasional
C13979,Alfredo Carlos Córdoba,49,Masculino,Lima,San Isidro,2022-04-20,Tienda,Nuevo
C13980,María Carolina Mejía,40,Femenino,Cusco,Cusco Cercado,2023-08-04,Tienda,Premium
C13981,Nubia Nelcy Tovar,68,Femenino,Trujillo,Huanchaco,2023-05-28,App,Ocasional
C13982,Yaneth González,48,Femenino,Trujillo,Trujillo Cercado,2024-11-21,Web,Nuevo
C13983,Samir Martínez Carrillo,49,Masculino,Lima,La Molina,2025-04-19,App,Nuevo
C13984,Lina Constanza Vargas,52,Femenino,Lima,Ate,2025-06-26,Tienda,Ocasional
C13985,Carmen María Sánchez Zapata,58,Femenino,Lima,Comas,2022-04-28,Tienda,Ocasional
C13986,Orlando Óscar Ramírez,28,Masculino,Trujillo,Trujillo Cercado,2025-06-01,Tienda,Nuevo
C13987,Milena Medina Prieto,44,Femenino,Trujillo,Victor Larco,2025-02-28,Tienda,Ocasional
C13988,Paola Marcela Álvarez Suárez,32,Femenino,Cusco,San Sebastian,2023-06-18,Web,Nuevo
C13989,Cecilia Cecilia Rojas Quintero,21,Femenino,Trujillo,Huanchaco,2024-05-23,Tienda,Premium
C13990,Rodrigo Andrés Beltrán Ramírez,39,Masculino,Lima,San Isidro,2023-12-25,Web,Ocasional
C13991,Juan José Ramírez Suárez,49,Masculino,Lima,La Molina,2025-10-21,Tienda,Regular
C13992,Sara Bermúdez Pacheco,64,Femenino,Lima,Miraflores,2024-09-14,Tienda,Regular
C13993,César Pérez Soto,42,Masculino,Piura,Catacaos,2025-09-28,App,Ocasional
C13994,Alba Hoyos Ocampo,41,Femenino,Arequipa,Cayma,2022-06-06,Tienda,Nuevo
C13995,María García,44,Femenino,Piura,Catacaos,2023-06-06,Web,Nuevo
C13996,Nicolás Elías Valderrama,41,Masculino,Lima,Los Olivos,2024-10-10,Tienda,Regular
C13997,Sandra Martha Gómez López,26,Femenino,Arequipa,Paucarpata,2025-01-11,Tienda,Regular
C13998,María Luz Villamizar Henao,48,Femenino,Piura,Catacaos,2025-04-19,Tienda,Regular
C13999,Duván Orozco Núñez,40,Masculino,Trujillo,Huanchaco,2022-11-07,Tienda,Nuevo
C14000,Daniel González,40,Masculino,Lima,La Molina,2023-12-05,Web,Regular
C14001,Libia María Niño Bernal,30,Femenino,Cusco,Wanchaq,2024-10-14,Tienda,Nuevo
C14002,Leonardo Edgar Rodríguez Rico,62,Masculino,Lima,San Isidro,2024-05-18,Tienda,Regular
C14003,Cindy Janeth García,37,Femenino,Trujillo,Trujillo Cercado,2025-01-05,App,Regular
C14004,Carlos Ricardo Mejía,41,Masculino,Cusco,Wanchaq,2025-06-03,Tienda,Regular
C14005,Cecilia Adriana Castillo Rueda,27,Femenino,Arequipa,Cercado,2023-12-04,Web,Regular
C14006,María Margarita Ramos Agudelo,23,Femenino,Cusco,San Jeronimo,2025-09-18,App,Premium
C14007,Jairo Eduardo Acosta Barrera,35,Masculino,Cusco,Wanchaq,2023-07-05,App,Nuevo
C14008,Maritza Bustos Giraldo,60,Femenino,Lima,Surco,2022-09-10,Tienda,Regular
C14009,David Mauricio Londoño,18,Masculino,Lima,San Borja,2025-11-28,Tienda,Ocasional
C14010,Elkin Velásquez Rojas,37,Masculino,Lima,Miraflores,2025-04-20,Tienda,Ocasional
C14011,Luis José Blanco Monsalve,33,Masculino,Piura,Veintiseis de Octubre,2023-08-03,Tienda,Nuevo
C14012,Enrique Quintero,27,Masculino,Piura,Veintiseis de Octubre,2023-04-04,App,Regular
C14013,Judith Marina Rodríguez Ceballos,36,Femenino,Lima,San Isidro,2025-03-29,Tienda,Regular
C14014,José Iván Rincón,42,Masculino,Lima,San Isidro,2024-10-19,Web,Regular
C14015,Rafael Rivera Lozano,39,Masculino,Cusco,San Sebastian,2024-10-24,Tienda,Nuevo
C14016,Arturo Torres Ariza,48,Masculino,Lima,Ate,2022-11-21,Tienda,Regular
C14017,Katerine Orozco Bautista,44,Femenino,Lima,Surco,2025-10-23,Web,Regular
C14018,Gustavo Sánchez,53,Masculino,Arequipa,Cerro Colorado,2023-03-26,Tienda,Regular
C14019,Yeimy María Velandia López,23,Femenino,Lima,San Isidro,2025-10-12,Web,Regular
C14020,Patricia María Ramírez Flórez,66,Femenino,Lima,La Molina,2022-12-17,Tienda,Nuevo
C14021,Sebastián Eduardo Cerón Herrera,46,Masculino,Lima,Comas,2024-04-07,Tienda,Premium
C14022,Johanna Valencia Gutiérrez,23,Femenino,Cusco,San Sebastian,2022-12-21,Tienda,Nuevo
C14023,Sandra Mosquera,55,Femenino,Piura,Veintiseis de Octubre,2024-01-04,Tienda,Regular
C14024,Horacio Eder Salazar,50,Masculino,Cusco,Wanchaq,2025-08-21,Tienda,Nuevo
C14025,Laura Karol Herrera Muñoz,31,Femenino,Trujillo,Huanchaco,2025-01-29,App,Regular
C14026,David Iván Parra Díaz,34,Masculino,Arequipa,Yanahuara,2023-03-22,App,Nuevo
C14027,Felipe Mauricio Cortés Valencia,20,Masculino,Trujillo,Huanchaco,2023-08-13,Tienda,Ocasional
C14028,Helena Tamayo,38,Femenino,Lima,San Borja,2024-03-18,App,Regular
C14029,María Rocío Reyes Alzate,44,Femenino,Lima,San Isidro,2023-04-09,Web,Regular
C14030,Dario Alejandro Espinosa Ruiz,28,Masculino,Lima,San Juan de Lurigancho,2023-03-03,Tienda,Regular
C14031,Magda Morales Soto,31,Femenino,Arequipa,Yanahuara,2023-06-18,Web,Nuevo
C14032,Eduardo Gil Villa,20,Masculino,Trujillo,El Porvenir,2024-01-26,App,Regular
C14033,Amparo María Ruiz Díaz,29,Femenino,Lima,Miraflores,2023-03-10,Web,Nuevo
C14034,María Blanca Molina,18,Femenino,Lima,Los Olivos,2025-07-20,Tienda,Regular
C14035,Mauricio Jorge Galvis Vera,46,Masculino,Lima,La Molina,2022-07-19,Tienda,Regular
C14036,Luz Leidy González,34,Femenino,Trujillo,Victor Larco,2024-01-22,Tienda,Ocasional
C14037,Diana Sandra Reyes Rojas,34,Femenino,Lima,Ate,2024-01-23,App,Regular
C14038,Esteban Peña Lozano,37,Masculino,Cusco,Santiago,2023-01-08,Tienda,Premium
C14039,Isabel Núñez,32,Femenino,Arequipa,Cercado,2022-09-26,Web,Ocasional
C14040,Elsa Caicedo López,41,Femenino,Arequipa,Cayma,2025-04-05,Tienda,Regular
C14041,Nelsy Alejandra Salazar,38,Femenino,Trujillo,Huanchaco,2023-09-28,Tienda,Ocasional
C14042,Edith Yéssica González,23,Femenino,Piura,Castilla,2024-11-04,Web,Regular
C14043,Edwin Jeison Aguilar,33,Masculino,Trujillo,El Porvenir,2025-10-28,Tienda,Premium
C14044,Victoria Adriana García,54,Femenino,Arequipa,Paucarpata,2023-10-25,Tienda,Regular
C14045,Ana Eva Moreno,46,Femenino,Cusco,Wanchaq,2023-10-31,Tienda,Regular
C14046,Vladimir Luis Sandoval Aguilar,29,Masculino,Trujillo,El Porvenir,2023-08-06,Web,Nuevo
C14047,Eduardo José Flórez Martínez,54,Masculino,Piura,Castilla,2022-06-25,Tienda,Regular
C14048,José Edwin Arrieta,18,Masculino,Lima,Ate,2024-06-15,Web,Nuevo
C14049,Edith Durán Gutiérrez,33,Femenino,Lima,Los Olivos,2025-08-03,Tienda,Nuevo
C14050,Paola Arango,43,Femenino,Lima,Surco,2023-08-28,Tienda,Regular
C14051,Elsa Catalina Ortiz,49,Femenino,Arequipa,Cercado,2023-06-21,Tienda,Regular
C14052,Socorro Villa,53,Femenino,Cusco,San Jeronimo,2022-05-14,App,Ocasional
C14053,María Luz Ortega Contreras,31,Femenino,Lima,La Molina,2022-01-14,Web,Regular
C14054,Alfredo Bohórquez,35,Masculino,Lima,Miraflores,2023-07-31,Tienda,Regular
C14055,Duván Luis Morales Pineda,52,Masculino,Trujillo,Trujillo Cercado,2022-01-24,Web,Ocasional
C14056,Felipe Serna,31,Masculino,Trujillo,El Porvenir,2023-03-03,Tienda,Regular
C14057,Edwar Martínez,22,Masculino,Lima,San Isidro,2023-03-24,Web,Ocasional
C14058,Deyanira Rojas Camargo,59,Femenino,Lima,Miraflores,2024-02-20,Tienda,Nuevo
C14059,Carlos Francisco García,24,Masculino,Lima,Villa El Salvador,2025-02-18,Tienda,Ocasional
C14060,Diana Hernández,37,Femenino,Lima,Surco,2022-01-18,Tienda,Regular
C14061,Diego Navarro Peña,30,Masculino,Lima,San Borja,2025-10-05,Tienda,Premium
C14062,María Pérez,35,Femenino,Trujillo,Victor Larco,2023-11-10,Tienda,Regular
C14063,Edier Julián Parra Peña,18,Masculino,Lima,La Molina,2023-04-03,Tienda,Nuevo
C14064,Wilmer Rodríguez Lozano,52,Masculino,Cusco,Wanchaq,2022-03-29,Tienda,Ocasional
C14065,Jesús Víctor Castro Vanegas,40,Masculino,Lima,Surco,2025-10-16,Web,Ocasional
C14066,Paola Giraldo Torres,25,Femenino,Lima,San Borja,2025-04-05,App,Regular
C14067,Milena Triana,40,Femenino,Arequipa,Cerro Colorado,2025-06-26,Web,Regular
C14068,María Miriam Morales,39,Femenino,Lima,San Juan de Lurigancho,2024-06-29,App,Nuevo
C14069,Elena Hernández Bravo,32,Femenino,Lima,Los Olivos,2023-06-09,Tienda,Ocasional
C14070,Marcela Acosta,28,Femenino,Lima,San Juan de Lurigancho,2024-03-28,App,Ocasional
C14071,Eduardo Andrés Galindo Jiménez,37,Masculino,Trujillo,Huanchaco,2022-07-15,Web,Regular
C14072,Jesús Arturo Zapata,18,Masculino,Cusco,San Jeronimo,2024-04-23,App,Regular
C14073,Luz Navarro López,28,Femenino,Piura,Veintiseis de Octubre,2022-01-20,Web,Premium
C14074,Óscar Ruiz,38,Masculino,Lima,Villa El Salvador,2024-11-16,App,Nuevo
C14075,Javier Ávila,41,Masculino,Lima,San Isidro,2024-01-25,Tienda,Ocasional
C14076,Pedro Daza,36,Masculino,Trujillo,Trujillo Cercado,2024-09-03,Web,Regular
C14077,Jhonatan Díaz Castillo,50,Masculino,Lima,San Borja,2022-12-26,Tienda,Ocasional
C14078,Alberto Martínez,53,Masculino,Lima,San Isidro,2023-04-07,Tienda,Ocasional
C14079,Arturo Fredy Valderrama Cáceres,35,Masculino,Trujillo,Huanchaco,2022-04-13,Web,Nuevo
C14080,Hernando Amaya Cardona,41,Masculino,Cusco,San Sebastian,2025-05-01,Tienda,Regular
C14081,Alejandra Vargas Ospina,36,Femenino,Arequipa,Cerro Colorado,2023-10-20,App,Ocasional
C14082,Antonio Caicedo,23,Masculino,Arequipa,Cayma,2024-06-12,Tienda,Ocasional
C14083,Jhon Álvaro Osorio,34,Masculino,Lima,Ate,2022-11-22,Tienda,Regular
C14084,Luz Silva,20,Femenino,Trujillo,Trujillo Cercado,2022-02-19,App,Premium
C14085,Ricardo Ramírez Morales,42,Masculino,Trujillo,Victor Larco,2023-04-26,Tienda,Nuevo
C14086,Alexis Eduardo Gutiérrez,57,Masculino,Arequipa,Cerro Colorado,2025-07-25,Web,Regular
C14087,Jader Hernández,45,Masculino,Cusco,San Jeronimo,2025-07-22,Tienda,Regular
C14088,Camila García,36,Femenino,Arequipa,Yanahuara,2025-11-06,Tienda,Premium
C14089,Yolanda Ávila,21,Femenino,Cusco,Cusco Cercado,2025-01-31,Tienda,Ocasional
C14090,Rafael Rojas,47,Masculino,Lima,Villa El Salvador,2022-10-01,Tienda,Nuevo
C14091,Consuelo Campo,18,Femenino,Arequipa,Cerro Colorado,2024-11-11,App,Nuevo
C14092,Stella Tamayo Pérez,43,Femenino,Arequipa,Cercado,2024-12-20,Tienda,Regular
C14093,Cecilia Camila Vega,36,Femenino,Lima,Ate,2023-03-02,Tienda,Nuevo
C14094,Paola Sandra Pérez Ávila,28,Femenino,Lima,Villa El Salvador,2023-02-19,Tienda,Premium
C14095,Germán Deiby Romero Angulo,38,Masculino,Cusco,Wanchaq,2025-06-07,App,Nuevo
C14096,Yolanda María Medina Vélez,37,Femenino,Lima,Comas,2025-06-23,App,Ocasional
C14097,María Lorena Posada Pinzón,35,Femenino,Arequipa,Cercado,2024-09-07,Web,Regular
C14098,Gerardo Serna,28,Masculino,Arequipa,Paucarpata,2024-12-08,Tienda,Ocasional
C14099,Leandro Andrés Rojas Agudelo,40,Masculino,Cusco,San Sebastian,2025-03-19,Tienda,Regular
C14100,Isabel Arévalo,19,Femenino,Lima,La Molina,2022-12-13,Tienda,Regular
C14101,Manuel Blanco Mosquera,48,Masculino,Lima,San Juan de Lurigancho,2025-03-07,App,Premium
C14102,Doris Restrepo,32,Femenino,Trujillo,Huanchaco,2024-07-28,Tienda,Premium
C14103,Humberto Eduardo Saavedra,36,Masculino,Lima,San Borja,2024-06-18,Web,Regular
C14104,Sandra Vásquez Salazar,18,Femenino,Arequipa,Yanahuara,2024-09-17,App,Premium
C14105,Mary Muñoz Ortiz,42,Femenino,Lima,La Molina,2024-06-28,App,Regular
C14106,Natalia Esperanza Moreno Polo,34,Femenino,Lima,San Juan de Lurigancho,2024-10-12,Tienda,Ocasional
C14107,Elisa Durán Perdomo,58,Femenino,Lima,San Isidro,2024-05-13,Web,Ocasional
C14108,Marcela Liliana Martínez,37,Femenino,Arequipa,Yanahuara,2025-03-09,App,Regular
C14109,María Alejandra Niño Gómez,37,Femenino,Trujillo,La Esperanza,2025-11-18,Web,Regular
C14110,Eduardo Castillo Velásquez,32,Masculino,Lima,Villa El Salvador,2025-11-02,App,Ocasional
